Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2021-02-23,124.93280792236328,134.60926818847656,212.1199951171875,213.25978088378906,43.617027282714844,94.23352813720703,197.08999633789062,309.9664001464844,258.568115234375,108.69786834716797,59.017208099365234,155.46849060058594,144.73428344726562,48.27437973022461,204.31471252441406,168.8030242919922,67.47618865966797,230.84759521484375,134.47323608398438,32.224365234375,122.97677612304688,71.41145324707031,144.49517822265625,322.8312072753906,210.3975372314453,53.16057586669922,46.06266403198242,132.35455322265625,51.63453674316406
2021-02-24,124.42656707763672,137.50909423828125,229.33999633789062,215.4778289794922,43.83746337890625,97.71417999267578,197.50999450683594,321.0654296875,251.53407287597656,110.94908905029297,61.015987396240234,157.55184936523438,147.2808837890625,48.43675994873047,206.20005798339844,170.2019805908203,67.50334930419922,232.11431884765625,133.9990692138672,32.072322845458984,123.11178588867188,74.96319580078125,146.07241821289062,325.4764709472656,217.6584014892578,53.24447250366211,46.78581237792969,130.1465301513672,53.18217086791992
2021-02-25,120.09868621826172,134.7469024658203,216.4499969482422,214.8482666015625,43.62661361694336,96.80619049072266,190.97999572753906,318.268798828125,246.9672393798828,110.2827377319336,58.32198715209961,157.7165985107422,145.28199768066406,47.92096710205078,203.9569549560547,171.28472900390625,67.54859924316406,226.61204528808594,133.89039611816406,32.13883590698242,122.07026672363281,71.20023345947266,143.208251953125,322.20416259765625,212.02427673339844,52.666534423828125,45.92945098876953,128.91549682617188,52.30048751831055
2021-02-26,120.36669158935547,132.95785522460938,212.00999450683594,209.09495544433594,43.00364685058594,94.58346557617188,189.0399932861328,310.22857666015625,249.95697021484375,107.09500122070312,58.68890380859375,153.5498504638672,141.42845153808594,46.79386901855469,200.53271484375,167.7394561767578,65.7381362915039,229.96685791015625,133.41033935546875,31.82525062561035,119.1289291381836,69.90868377685547,140.78919982910156,325.48626708984375,210.6752471923828,51.54795455932617,45.60594177246094,126.93219757080078,50.996726989746094
2021-03-01,126.84859466552734,136.34915161132812,224.38999938964844,212.85301208496094,44.009971618652344,96.52244567871094,194.97999572753906,321.6246643066406,253.13052368164062,108.72489166259766,60.7166633605957,154.38319396972656,144.62855529785156,47.66307067871094,202.5853271484375,169.0330047607422,65.5208740234375,234.4794921875,136.2511749267578,32.01530456542969,119.86184692382812,72.21016693115234,145.52084350585938,327.86700439453125,214.8810272216797,51.60388946533203,45.52981948852539,128.34884643554688,52.900779724121094
2021-03-02,124.1982650756836,136.87997436523438,223.13999938964844,209.03684997558594,43.62661361694336,96.89131164550781,193.94000244140625,322.6190185546875,251.8436737060547,108.3556900024414,59.13308334350586,154.0924835205078,144.15768432617188,47.85410690307617,202.993896484375,169.70375061035156,65.94634246826172,231.4413604736328,135.62759399414062,31.84425163269043,119.4857406616211,72.51119995117188,144.29197692871094,327.85723876953125,214.02796936035156,51.249671936035156,45.13969802856445,127.1178207397461,52.591251373291016
2021-03-03,121.16080474853516,140.16310119628906,228.55999755859375,208.15542602539062,43.252838134765625,97.97901916503906,192.25999450683594,326.021240234375,249.00875854492188,110.18367767333984,57.83918380737305,151.3792266845703,146.9445343017578,47.73948669433594,200.22142028808594,170.614013671875,66.35368347167969,225.19688415527344,132.8956298828125,32.68050765991211,118.7721176147461,72.89964294433594,145.83050537109375,326.12310791015625,213.1154022216797,51.622528076171875,45.32048797607422,124.65576171875,53.01333999633789
2021-03-04,119.2450180053711,140.2515869140625,224.7100067138672,206.0826873779297,42.706546783447266,98.83972930908203,188.02999877929688,321.010498046875,242.78738403320312,108.15757751464844,56.32320022583008,148.32684326171875,144.68621826171875,47.70127868652344,199.26808166503906,170.2019805908203,65.33078002929688,224.37550354003906,130.69818115234375,32.49995422363281,117.79810333251953,72.2684326171875,144.1952362060547,327.0440368652344,209.7924346923828,51.08188247680664,44.58782196044922,124.5971450805664,55.06746292114258
2021-03-05,120.5255126953125,144.82244873046875,223.22000122070312,213.2404327392578,44.32624816894531,103.09598541259766,189.99000549316406,319.1387634277344,245.2933807373047,110.60690307617188,58.65028381347656,151.26296997070312,145.02255249023438,48.51317596435547,201.72923278808594,173.23944091796875,66.19979858398438,229.19496154785156,131.99490356445312,32.68050765991211,121.49164581298828,73.00646209716797,147.42709350585938,340.0646667480469,213.67088317871094,52.20046615600586,44.91133499145508,126.15058898925781,57.14972686767578
2021-03-08,115.50279235839844,147.71238708496094,224.02999877929688,214.61581420898438,45.53384017944336,103.80535888671875,201.91000366210938,325.78729248046875,250.6245574951172,112.3898696899414,57.7909049987793,152.5226593017578,146.9445343017578,49.325069427490234,203.4219207763672,176.08523559570312,67.14125061035156,225.02867126464844,133.1925811767578,32.642494201660156,122.77425384521484,73.42403411865234,150.7073211669922,343.07244873046875,218.49163818359375,52.93686294555664,46.1292724609375,124.93909454345703,57.093448638916016
